review_text,label
Been a subscriber for a long time and it's not what it used to be after ownership changed.,3
If your not an apple person or kindle then you are sh?t out of luck. Well I'm sticking to my Droid and I will forget you.,1
My only problem with it is that I can't keep the older editions when the new one comes out. I'm quite miffed about that. But the magazine itself is usually quite good.,3
If your into fast cars and all the latist news great magazine.,5
Ordered for my husband and he loves it!,5
Have ordered this for many years for my nephew...his favorite magazine.  Can't wait between issues.,5
"it's just not the same as the real magazine,yet it will do maybe it will improve over time.we'll just see",3
The only thing I was unhappy about with regard to this order is that I was not able to cancel it - I made this particular order in error.,1
I was not as impressed as I thought I would be. The magazine is interesting but it just is not what I thought it would be.,3
NO BOOBS !! articles are still ok!,3
"The new playboy is a joke,  they removed everything that made it funny and great. Do not waste your time or money I wish I hadn't.",1
I read it for the articles,4
"They brought ""partial"" nudity back...why so prudish?",1
Crap since they took nudity out.. DON'T waste your time.  Articles are and always have been pretty crappy..,1
This is not the Playboy you knew before. Horrible idea to remove the nudity and all the classic articles.,1
"never liked play bore lol it shows nothing i want to see on a woman's body
hustler and taboo are for me",1
Cancelled subscription a year early.  This publication has become a crappy magazine nowadays.,1
"I've been a subscriber for nearly 40 years, but will be letting my subscription expire.  The ""new"" Playboy is a total dud.",1
"New playboy sucks. No jokes, no nudes. Buy Maxim.",1
Got my subscription and halfway through they stopped showing nude models. Lame. It's like I got a half subscription at full price.,1
"The new playboy is terrible. I have been a reader for forty years, but no more. Shame on Playboy.",1
Used to be for men. Now just go buy maxim.,1
garbage.  they took a once great icon and turned it into left wing ding bat toilet paper,1
I used to save them now I throw them away the day I get them and will never renew after 50 years as a  reader and subscriber.  Hefner has lost his mind to allow this!!!!,1
So sad to bad see ya later. Not renewable anyone.,1
"Political correctness kills a great magazine.  Dull lifeless teens flashing.
50 Cent on the back cover selling Effen vodka!! really?!",1
The new format is terrible,1
"It's a huge disappointment.  No jokes, no cartoons, no titillating content, no reason to renew.",1
"Unfortunately, I canceled my subscription since they introduced the NEW version of Playboy. I didn't like it.",1
I am disappointed with the new format,2
I have been a subscriber for over 20 years. I just canceled my subscription. They have gone in the wrong direction; basically removing all of the fun from the magazine.,1
"The death of playboy.  The new playboy feels like they want to go out of business.  After 15 years, I cancelled my subscription.",1
"Just canceled subscription, which I have had since 1975. Playboy killed the magazine. Politically correct, my ass!",1
The new playboy sucks. I prefer on 50 years old to there new floormate.,1
worse I have seen in 40 years of getting the Playboy magazine.,1
"The ""new"" Playboy is an abject failure. I might as well subscribe to that lame and boring rag Esquire. At least it is a lot cheaper.",1
Hate the new format.,1
As a long term subscriber I cannot believe how they have destroyed the magazine. I will not renew.,1
Didn't realize how much of this magazine was ads. Some of the other features reek of sponsored content as well. Disappointed.,2
Playboy died,1
Canceled subscription once Playboy wussed out and removed actual pornography.,1
The new format is a sharp deviation from what made them great. I'll be canceling.,1
"False advertising, no more nudes, just another magazine with girls who now you'll never see naked. Way to lose your base PB.",1
0 stars.  As of the last March issue playboy is now a no nudity magazine.  They also removed the good jokes and comics.  Its now worthless.  Canceling my 10 year subscription.,1
New magazine has lost what it had going for it. It no longer stands apart from the others. Been a fan fot 40 plus years. Sorry to have to say goodbye.,1
I cancelled my subscription.  Google it to find the number. No more cartoons. No more of what I signed up for. What are they thinking?,1
I ordered this as a gift for a friend and he loves that his order is very discrete and comes to his mail box around the same time each month.,5
I dint buy this !,1
Only recieved 3 issues out of the year,1
"The magazines are invisible after the first two months. What a scam! And when you complain, no one responds! And then they tell you that you can't post a review!",1
Its a great deal.,5
Not as good as it used to be. Kind of disappointed in it to be truthful.,3
"what can I say? great magazine, great deal",5
Made my 85-year-old father-in-law smile.  I'm his favorite.  :),5
We have not received any issue!,1
"One of the Best prices I could find,delivery has been perfect.",5
"My parents canceled my order when they found it one in the mailbox, but still great articles ;)",4
Husbands happy :-) that's all that matters,5
did not order this,1
I got this as a gift for my brother for Christmas and he loved it!,5
Been getting it for over 54 years now.,5
Not what it used to be.,2
"I have been subscribed for over 6 years now and have never been let down! Love the pics, articles, interviews, and jokes! Love ya Hef!",5
"I have been a loyal subscriber for more than 10 years, if you want a great men's magazine amazon has one of the best prices.",5
"It's Playboy, a timeless magazine that I have been reading since a young lad.  I get it for the articles.",4
A Great magazine and at a perfect price.  Its definitely a buy if you are thinking about indulging your curiosity,5
"The magazine is over rated and not worth the money. I will not renue , will also cancel my amazon account.",1
"A Great Magazine for Men & Women with the Best in Humor, Cartoons, Jokes and Advice, with Incredible Articles and the World's Most Beautiful Women.",5
"more naked girls would be better
but the articles are decent and the cover spread is usually good
overall decent",3
I'm cancelling my order skinny women and every few articles to read I'm not impressed with Playboy any more don't like it,1
"I still haven't received an issue yet. Said the first issue was due on jan. 7th, it is now the 27th",1
"This is my wife's subscription. The magazine has great articles, seriously. The interviews are always great and in-depth. I love the jokes throughout.",5
"This is NOT an auto-renewal.  ORdered it once and although they said they couldn't charge it again, they did.  Cost me $200.",1
this is the mans magazine of the year in my eyes every man needs to have a subscription and love it,5
"playboy has great storys, great information and lets not forget  beautiful women. whats not to like a very classy magazine",4
"Bad taste, Penthouuse quality, improve your image, not sure why you would wnat to order such a low quality magazine.",1
"It's a magazine subscription, what's to say, it shows up on time, and every month, if you like it you do.",4
Too much time for first magazine and still waiting  !!!!! I hope it comes quickly. In the meantime patience ..........................,1
I still have yet to recieve my first issue.  I've recieved 2 of another magazine that I ordered at the same time.,1
"The magazine is fine but it took a long time for the first issue to ship and it was more expensive than if I had bought directly from Playboy, plus they offer gifts with purchase.",3
I tried to cancel the order 1 day after placing it. I had thought my subscription had run out when it really was just late. Totally impossible to cancel,1
I was offered several extra incentives(aditional gifts)after this purchase. I wished I would have had the more lucrative options before purchasing this subscription.,3
Got to me 2 months ahead of time. My daughter loves her first magazine. Ahe has never had any before so it was a nice surprise for her,5
for my great granddaughters.  will renew.,5
We love high 5!,5
Excellent read!!!,5
My grand children enjoy this magazine they are 2 and 4.  Have suscribed to this for many years for grandchildren till they reach 5.,4
"I bought this magazine for my 4 year old Granddaughter as a Christmas gift, she was thrilled with having mail come for her and she has really enjoyed the magazine.
Thank you.",4
had to cancel,1
my grandkids love it,5
Our granddaughter is thoroughly enjoying the magazine..... looks forward to getting it in the mail each month and loves the activities!,5
"my great granddaughter loves her magazine and anticipates each new arrival. She is 3+ and well into the magazine
and all it offers.",5
Great purchase for my 3 year old! We had a great time doing the picture search this afternoon and learned how to say HOLA!,5
"My 3 year old grandson loves the Highlights High Fives. He looks forward to the mail coming so he can ""read"" it with his Mom!",5
"I believe it's a little pricey for what you get. Not very many pages, but my granddaughter was thrilled to get her own mail.",3
"I'm waiting for this book for long! I didn't get the book and any messages from the seller.
want to know when I can get this item!! I purchased it more than a month ago!!",1
"MY GRANDDAUGHTER LOVES THIS MAGAZINE....
SHE CHECKS THE MAIL DAILY AND CANT WAIT FOR EACH ISSUE...",5
Dumbest magazine ever.  Sorry I ordered it,1
I like this magazine !!,4
Very informative and not much crap,4
I have tried many times to cancel my subscription. I do not have wi-fi anymore. I'm paying for nothing!!! HOW DO I GET AWAY????,1
I never could access the site.,1
Wonderful price for the auto renewal on US Weekly!  You can't beat it!,5
Was ordered by mistake. Couldn't find anyway to cancel,1
boring magazine but something to read on vacation,3
Was somewhat interesting,3
I Hated it!,1
Horrible . Waste of money,1
I love it. Great magazine and timely delivery. What's not to like?,5
This gossip rag is such a fun guilty pleasure to thumb through while on the treadmill.,4
I could only down load part of this magazine and noe i want to just cancel it completely,1
"Its okay, but not much content - mostly what was worn where by whom.  Not so much as ""what happened.""  Who did what.",3
I cancelled the subscription. Never read one word.,1
I really love this magazine!!!!!,5
WOULD NEVER DOWNLOAD TO MY KINDLE. WASTE OF MONEY.,1
Want to stop it,1
"Got it as a gift for my mother, and she seems to love it. The reason for the four stars is that it's very pricey!",4
Super bargain. The wife loves this magazine.,5
"Good mag- always entertaining and it takes a few hours to browse through, worth the buy- my only gripe is it
Is a little on the expensive side",4
"Very informative and gives more facts than rumors. Like that it is weekly, not monthly, so you can really get the latest",4
"I love this mag!! The pictures are great, the articles are interesting, I have no complaints! Thanks for providing me an opportunity to purchase for my kindle ap.",5
"it was okay, just nothing much to it.  I don't know if I'll buy it again soon, may try another magazine instead.",3
"This is a chick mag.  I am a bit of a celebrity trivia reader, but this was just fashion, and gossip crap.",1
"I haven't even gotten it yet, I see the new issue out but mines not here..very disapointed. I should have it by now.",1
I love this magazine...you can say I am addicted!  I only read the ones that I think are trustworthy with their information and this is definitely one of those!,5
My customers love this magazine and the gossip that comes with it. And it's a great price too! They go into withdrawals if I forget to get the lastest issues!,5
This is my favorite magazine. I am happy so far with the renewal.  I hope the renew will be added to my previous subscription.,5
If your wife likes this magazine this is the best present you can get her. It is so  easy and they love it.,5
Would not let me have access.  Media protected.  Waste of my money.  None of my books will let me gain access.,1
great deal---52 issues for under $34...can't beat that.  also the first issue came less than 30 days after i placed the order which was a plus!,4
I really wanted the advertised issue and didn't get it.  I spent 4$ for nothing thanks a lot. There is no excuse for this I just want my money back but it was just money wasted.,1
"I'm still waiting for the newest issue of US Weekly.  Some weeks the issue is fast, while others take awhile.  This is frustrating and should be fixed for a weekly magazine.",1
$6 for nothing!!! At least people give u the digital and paper magazine with us you never get new issues,1
"Received 2 issues today, hopefully they will be delivered in a timely fashion now.  The magazine is convienent and easy to read on the Kindle fire.",4
"great magazine, but there is no way to stop the subscription. I will disengage of Amazon...forever if this situation remains the same! Trust me!!!!",1
This is my favorite celeb magazine!  Much better to get it here and pay much less than at the checkout!,5
I wait every week to get this magazine in the mail.  I absolutely love to see who's wearing what and who's squabbling with who this week!  Definitely an awesome magazine!,5
My subscription came sooner than the date specified. Very happy with my decision to subscribe through amazon.  Best price I have ever seen anywhere!! Highly recommend.,5
My niece and daughter both got their magazines this week!  It was easy for me to use the EASY Amazon site,4
"I love this magazine...it has everything that I'm into:  The styles, the looks, the makeup, the celebs and more.. Great magazine..it's worth the money!!",5
Never ordered! I hope I wasn't charged!,1
"Buyer Beware!
Deserves zero stars.
Cosmo is a pornographic mag disguised as a women's publication.
Didn't know amazon was in the porn business ):",1
I love Cosmo. One of my favorite magazines since I was 21!,5
Not even worth the $1 per issue. Just same crap i read at 17 years old ,1
Love this magazine but had to wait a really long time until it shipped. I just received the magazines for Feb and March after ordering at the beginning of January,3
The article were Interesting the fashion ideas were helpfully,4
This mag is a total waste of paper. One month is just a copy of the previous month with a different cover,1
"#CosmoContainsPorn
#NoCosmoForKids",1
This magazine should be covered as any other pornographic magazine. Just the title of the articles can give you an idea of the vulgarity in it.,1
Love Cosmo! Always have and always will! I'm glad they've finally started to include articles for my gay guy friends!,5
Nobody likes your crap magazines.,1
"cancelled my subscription. The Magazine turned  in to a trashy tabloid Mag, writing a story to get clicks, by slamming good people  without checking facts.",1
I love Cosmo and to be able to get it on my tablet is awesome.,5
"Ripoff!  Will not download, then asks you to subscribe or buy the issue KINDLE UNLIMITED should not list this mag as part of the UNLIMITED  issues.",1
My wife loves them best birthday gift ever,5
"I am wondering if this is the whole magazine, the ones in the store are really thick this was about 1/4 size of the ones in the store",1
"Purchased this subscription and received 3 issues in one month, past issues. I feel ripped off.",1
Lousy not much to read boring.,2
The magazine came so quickly! I was very happy! The $5 for a year autorenewal deal was awesome.,5
I only got 1 issuse,1
This is 1/4 the size of the regular cosmo,1
not the same covers as at the grocery store. UGLY,1
Received 3 issues only sucked,1
Love!  Great price!,5
I love Cosmo!  It's by far the best womens magazine out there.,5
Mistake.  Not for me.,1
I have had this subscription for 10 years now and will continue to be a loyal customer...this is by far my favorite magazine,5
Having problems downloading to my device,1
Who doesn't love Cosmo???? Great read!,5
I don't am not a fan - nothing of real interest for me. However my daughter loves it. I will page through it when I have nothing to do but will not purchase it.,3
Love this magazine! Will keep this subscription for years to come.,5
"Used to be an OK mag, but now it's just trash, filled with ads.  Worse than ever.",1
Great magazine!!! I have loved it for years. :D,5
I love reading this magazine but lately everyone I buy an issue on my kindle it won't load properly.,1
What girl doesn't love Cosmo and a glass of wine! Have been reading this forever. Even caught my boyfriend reading it!,5
I've loved this mag. Since I was young. I love even more the e-reader version. No paper wasted!  I wish it did have a page selection. To go back and forth.,5
Maybe I'm getting too old for this magazine... I don't know (I'm 28). I feel like half the magazine is advertisements. It's just so-so.,3
Great price for cosmopolitan. Love it,5
I had hoped that the electronic version of Cosmo would have had more extra features. I was very disappointed.,2
"The magazine didn't really have anything to read during that month.
I like the actual magazine then the kindle version.",3
Did not order this. I hate magazines.,1
Teen girls STILL love this magazine!,5
"Cosmo is the best magazine ever! A great mix of fashion, sex and commentary.",5
Crappy articles. Tons of ads,1
"This magazine publishes the same thing. I think I probably only subscribed for a cute bag, most of the magazines went straight to the recycling bin.",2
Im so over Cosmo.... it is pure trash and not so much hair and make up.,1
my wife likes this magazine,4
Always loved this one!,5
Useless magazine. Too many ads. Disappointed.,1
Cancelled. Too much filth,1
good magazine!,4
Cosmo magazine.  Fun silly read with a little fashion mixed in.,4
"Horrible, It was nothing but ads. I am not impressed at all.",1
So tired of the same stuff in every issue...not worth the 5 bucks I spent!,1
"Awesome sex tips, funny stories, sexy pictures, great workouts, and a decent price for one! I loved using it on my amazon tablet!",5
"This was just put on my account, no notice or anything. I barely have time to read magazines and I just planned to let my subscription runout but they had other plans apparently.",1
"If you read one copy of Cosmo you've read them all. I didn't even get the 12 issues promised with the subscription price (I got 10, maybe 11).",1
"The magazine I ordered was very easy to purchase, I got it right away too! I did a lot of comparison with other sites, this was definitely the route to go!",5
"Easy to read and it saves the page for you. I love it, there are no problems for me. Highly recommend it",5
"Easy enyertainment for lazy days:) Articles about fashion, topic releveant for most women especially in the age 18 -30 , and some celebrity gossip",4
"I paid, I did not receive. I forgot about it. Too many ads anyways. I never received a single issue of the one year subscription",1
I would highly suggest Cosmo to anyone. I get it right to my doorstep every month and love it. Very good $ too.,5
"Perched cosmopolitan with visa, says on my orders that it is confirmed. Cosmopolitan did not show on my Kindle Fire. What went wrong? Please give me feed back. Or my money back?",1
Haven't gotten a single magazine yet. Not sure what is going on or even that I bought this. Little worries to see this,1
This magazine used to be a great read but now it seems to be all smut.  Really to not like it anymore.,2
Sex every single page. Seriously this magazine needs to arrive in a black bag because it is comparable to porn.,1
I love this magazine so much such a great one. I look forward to getting mine in the mail every month.,5
"Same crap inside every month and the fashion stinks. The products are all too expensive. There's nothing new inside, no new hairstyles, makeups, techniques; all old.",1
"I love my subscription to Cosmo! I get it on time every month. I love reading this again, It is so interesting and this is a great deal.",5
"I was not satisfied with this because I never even received a single magazine from this purchase, tried to report it twice nothing was done.",1
"I love copsmopolitan and would recommend it to anyone, but the kindle version seems to have many more ads compared to the paper version.",3
I got this one year subscription on sale for $5 and I am very happy with it. Getting it in the mail is a plus!,5
"I do not enjoy receiving the magazine after I already see it at the store. I thought if you ordered it in the mail, you will get it a little BEFORE all of the stores.",3
I ordered this subscription and never received even one issue. I don't even understand how it's possible that they could charge my Dad's card for it.,1
"I think it's geared more for the younger generation!  If you're in your twenties or thirties, it woud be great!",3
I love this magazine. And I received this year subscription for less then $15. Saving me a lot of money yearly! Always such good articles!!,5
every thing is fine  but who cares  16words?  please cancel my order  how about  please cancel mY order  cancel my order  i made the 16 word  DO YOU GET IT,1
Just wanted to renew the subscription and are now getting two at a time.  I guess I need to call and get this fixed.,1
i got a year of this for only 5 dollars what a deal it beats paing 4 dollars each month at the store,5
I really enjoy reading these magazines and it was very convenient on my kindle but I just cant justify paying the same price as for a physical copy.,4
This was a wonderful deal and an awesome magazine. I would get this again if the opportunity presented itself. It was the best price I had ever gotten on the magazine,5
Love love love Cosmo! This is such a great deal. You can't beat one year for $5 and an annual upgrade!,5
I never got it-!!!  now I want my money back but how . hate this carp trying to find where to go to be taken care of,1
Got this subscription from an amazon local deal. Probably not one of my better buys but gives me something to read if I get bored,3
"This is a good magazine for finding health and beauty products but it takes eons to skim through all of the ads to get to these articles, which is why I rated it 3 stars.",3
Cosmopolitan is an okay magazine not really interesting nothing that I would reccomend just to anyone but it is okay.,3
The first two magazines they sent me were ones i had purchased before I signed up for this subscription so that was a bummer,3
Excellent deal for $5 per year. I have read this magazine for many years. Now that I am nearing 50 it has begun to not appeal to me anymore. Definitly for the younger crowd 18-40.,4
"some good articles a lot of sex talk (it is COSMO) don't love it don't hate it I have read it off and on for many years. Enjoy Redbook,More and a few other",4
Was horrified to find this trashy mag in my mailbox. The maillady now thinks I read Cosmo. Ugh. Don't know where 2 yr sub. came from but I won't be paying for it.,1
I got this magazine subscription for super cheap and I'm so excited! It comes every month just like it is suppose to and I am really pleased with it.,5
I love this magazine!! I like the variety of articles from clothing to makeup and more! This is a great magazine!,5
Great price for cosmo mag. Great info and great advice topics. Love the pictures of clothes and where to get them. Also low cost alteratives to the real clothes.,4
It was raining the day my mag was delievered so it was a little wet. In the past I got mags and they came in a clear plastic bag. Prevents the mag from getting wet.,3
I have not received any issues yet.  I would like to know when I will get my first issue.  I've seen new ones on the newstand since I paid for my subscription.,1
I have not received any copies of the magazine yet... They are all out in stores. What's going on? Womp..,1
"I enjoyed Cosmopolitan when I was younger, and I can definately see now that it is for younger women. The magazine is fine, just not age appropriate for me anymore.",3
I'm happy with this magazine. Not my favorite but its for fun. It comes every month and goes right near the top of stack of magazines to read ;),4
Never ordered this product yet somehow my account was charged....not happy and cannot find a way to get ahold of anyone!!,1
I denied any renewal. I will not allow any auto renewal at any time. I have not OK'd any renewal. Your review system sucks,1
"LOVE IT! I've been reading Cosmo for years and it just gets better! I'm so glad my renewal started with the ""Adele"" issue!",5
"I never got the magazine in the mail.... And I would very much like to receive it, I ordered it over a month ago, so shouldn't it be here?",1
This was such a great deal on one of my favorite magazines!! Received my first issue within a month of placing my order as well as the next issue! Love Amazon,5
"Fast and inexpensive, love it.  Makes much more sense than to pay full price at the counter of some store.",5
$5 DOLLARS FOR A WHOLE YEAR! I love it. Received my first copy after two weeks. I recommended to everyone.,5
"I can't tell my story on here as it won't let me but Long story short, I didn't get the product I paid for and the customer service was absolute rubbish.",1
"Ordered June 9th, and no magazine yet. I've ordered direct way after this and received other titles already. No excuse not to have by now.",1
"I ordered this magazine on January 23, 2011.  As of May 2, 2011, I have yet to receive my first issue.  Very disappointed.",1
I really want to give them 0 stars. I have ordered my issue back in Jan and still have no received it. I have tried to contact the seller twice and still no answer.,1
I ordered this months ago and never received a thing ..... not the first time i've been screwed by amazon,1
"Great deal on Cosmopolitan magazine - $5 for a year subscription! Can't beat it! Thanks, Amazon for offering such awesome deals!",5
I purchased a year of Cosmo for my 18 year old niece! The price was amazing and I think it was one of her favorite gifts.,5
GReat deal on this subscription and I've had no problems with having them delivered or getting the right issues.,4
"I bought this as a gift and the 2nd issue was skipped!  Cosmo is Cosmo, so no surprises there.  Hope they get February's issue out.",3
Who doesn't love Cosmo!  Great articles and the price for the 1yr subsciption was great!,5
"I enjoy reading Cosmo, but couldn't see spending what others want for the subscription fee. This offer is unbeatable, so I had to buy it from you. Thank you!",4
Cosmo is my favorite magazine and at $5/year how can you go wrong? I love all of the articles and advice.,5
"Awesome, I mean I usually spend that much for one issue. You can't beat the price.",5
"Extremely quick response, wonderful value, nothing to complain about at all.

I plan to come back for any other subscriptions I need in the future, best deal on the web!",5
"I love this mag. I am 30 and I still read all the juicy info. The dealer was great, and had my info processed way before time suggested.",5
"Placed order 4 months ago and have only recieved 2 issues.  The first was not even a real Cosmo, so I guess I should say I have only recieved 1 issue.  Dont Waste your Money!",1
I HAVE YET TO RECEIVE THIS MAGAZINE IN THE MAIL!  I PLACED THE ORDER IN JANUARY AND IT IS NOW MAY!  IT HAS BEEN 5 MONTHS AND NO MAGAZINE!  I WANT A REFUND!!,1
"This Mag is awesome! Lets just say it is very informative! (wink, wink). A must have for all lovebirds.",5
I was quite disappointed with how long it took to process this order - over 2 months.,1
still have not received any issues,1
"Informative articles with up to date information on the changing attitudes, laws and grow techniques for the up and coming marijuana markets.",4
"Really like the articles, and product reviews.",4
Problems receiving first issue,1
Still have not received the magazine? Tracking says High Times will arrive sometime next month? What's up w/that? Should have given that info. When I placed the order.,1
"If I could receive the magazine, I'd gladly rate it. I've been waiting close to a month and have yet to get one in the mail.",1
This is the best cooking magazine out there.,5
"THIS GEM OF A MAGAZINE IS MY ALL TIME FAVORITE WITH GREAT RECIPES, EASY TO FOLLOW INSTRUCTIONS, WONDERFUL HINTS.
I TREASURE EACH ISSUE AND ACTUALLY HAVE SAVED THEM ALL.",5
Excited to read these!,4
"I Cant review this as I didn't order it , nor did I read it. (My 4yrold ordered it,  we deleted it before even realizing what it was)",1
"I love this magazine.
Great for young housewives. I have used to for 50 years . I learned how to cook and many other household ideas when I was a very young mother.",5
Received my first magazine and there was nothing I could use. A bit disappointed but maybe next month.,3
CANNOT DOWNLOAD MAGAZINES AS A PRIME MEMBER AS OF JAN.25.18!!,1
All advertising...awful.,1
Great magazine and great value,5
Didn't like magazine.  Too many ads. Not enough interesting content.,2
Lame. Inundated with advertising.,1
Just wanted halloween recipes not very many,2
digital won't work on kindle fire!!,1
great love this mag can't wait for the next  month,5
I WAS SOMEWHAT DISAPPOINTED IN THIS MAGAZINE TOO,1
Nothing but ads and repetitive crap articles... Complete waste of trees,1
Not worth it,1
Not gong to subscribe to any magazines any longer they are all the same.,1
Been reading for years - love it,5
I have always loved Family Circle!,5
all advertisments,1
This affordable magazine is one of my top favorites.,5
Great magazine that covers every subject.  I grew up on it and will always love FC!,5
I have been a user of Family Circle for many years and am glad to get it on Kindle no more piles of magazines in my living room.,4
"Really good, healthy recipes. I like the articles as well. Good value!",4
This magazine has changed a lot from when I would get it years ago...too many ads for my liking.,3
You can't go wrong with Family Circle! Great ideas!,5
"Wife loves it, has good projects.  One month had a great recipe for marshmallows that we've been using.  Done many variations of it, and still love it.",5
Pretty good magazine. Good enough that this was a renewal.,4
"We don't have kids anymore, I'm on a dairy-free diet, & we don't eat pork or shellfish so a lot of the recipes are not for us.",3
I like very much the information about cooking and decoration also how to care for your plants and extraordinary families,4
Just as good as the actual magazine with the benefit of downloading it when you want and my kids don't tear the pages!,4
"I get this magazine for the great information it has for my life.  It is extremely reasonably priced, just cant beat it.  One of the best!",5
never realized how many advertisements are in this magazine ..... and not that many articles.  decided i don't want to pay for the subscriptions.,1
"I like the recipes, although I wish they'd do more healthier ones. The home decor ideas are helpful. The pictures, especially of the gardens, are beautiful.",4
Good recipes and I have tried a few. Good ideas about decorating. A decent price for what the magazine contains.,4
"Great magazine, seems a little shorter than the paper copy. Love the recipes and new ideas though! I plan to cook a few of them soon!",4
I have not been able to open this magazine. What is the problem. I can not review if I don't get it.,1
It is OK. I like some of the recipes.  I would like to see some crocheting patterns and crafting ideas.,3
"Family Circle has always been Family read in my home!! Always full of great tips and recipes, and well put together.",5
It has various articles - a little bit of everything. I love the cooking section and recipes are great .,4
I like the articles and the recipies. I am Icelandic and live in Iceland and Family Circle connect me to the USA in a good way  ...and the price is good,4
"I love this magazine and it's even better delivered to my door! Love the articles and the recipes. I couldn't beat the great price, either!",5
"From the advertisement cover, I thought there would be more project related stuff in it.  There were too many advertisements in the magazine.",3
Great magazine love the recipes I tell all my friends that it is a good magazine to get if they need to get a good recipe,5
I feel like the magazine has about 90% advertisements; did not like it at all.  I learned very little.  Ms. Hunter,1
I love this magazine and have been reading it for almost 50 years. I remember when it cost 15 cents at the supermarket.,5
Enjoy reading this magazine. Has articles about everything.  Would buy this magazine. Good price.  Would like more recipes.  Keeps you up to date with local trends.,4
"One of the best magazines still on the market, been buying it for 30 years Love all the articles and especially  a lot of the recipes....Highly recommended!!",5
Too many ads and old worn out info - not worth it.  Can go through the magazine in a few minutes and then toss it.,2
I purchased a 1 year subscription in December 2012 for my Mom and she is now (April 2013) getting an invoice stating that she needs to renew.,1
"I have subscribed to FC for many years and had a fantastic renewal opportunity through FrugalGirls.com

Highly recommend this magazine and Frugal Girls - you'll love them!",5
"Great magazine. Full of fantastic articles, delicious recipes and helpful advice. Magazine began arriving to my home within 2 weeks of ordering.",5
The pages are so small that old eyes have a hard time . . . also you can't print out the recipes.,3
"There are way too many ads, but I do like some of the articles and recipes. More coupons would be nice.",3
I love this magazine for the colorful pictures of food that they have recipes for. The recipes are unique and a lot of fun for parties.,5
"Excellent magazine for the price. My first issue has some nice projects, ideas and really good recipes and hints. It really meets my expectations.",4
"This magazine is a classic for me.  Crafts and recipes galore and decorating ideas too!!
Always a favorite for me.",5
I love all the recipes in this magazine. I will continue to get this magazine for a long time to come.,5
"Family Circle has been one of my favorite magazines for many years and now my cousin's daughters love it, too!  They are always trying out the recipes for family get-togethers.",5
Unfortunately I didn't like the contents of the magazine . Pretty boring I got my first one yesterday and it's already in the trash ;-(,1
LOVE LOVE LOVE this magazine.  Has interesting and helpful articles.  Great recipes for any age.  Enjoy making things with grandchildren and nephew.,5
Could not tell if I was looking at a magazine or just a sales brochure for stuff.  Could not find any meaningful content in the publication. It sucks for a magazine.,1
This turned into a womens gossip magazine won't renew,1
I enjoy the magazine especially movie reviews andbook reviews.,4
"I love this magazine! Keeps me up to date in all areas of Entertainment (movies, tv shows, streaming, books & music). Have kept renewing it for years!",5
I cancelled my subscription because I thought it was very boring.,1
"The best in pop literature ever it has everything movies,tv,books,podcast you name it it has it.",5
I love this magazine.  It covers everything I watch.  Lots on Outlander and Game of Thrones.  Wish I had subscribed sooner,5
Cancel right away... no Chance to review,1
Love EW! This is my favorite magazine. There's something for everyone and I love all the exclusives for my favorite shows and new movies!,5
So so magazine.  Perfect for a waiting room.,3
Entertainment Weekly will always met my expectations!  wonderful magazine,5
Each issue seems to have a limited scope - one or few topics or people - if you're not into that topic or person then pretty much the whole issue is a bust.,2
Sorry - just too much Conservatives and Trump bashing to support it.,1
"I have had a subscription to this magazine for years.  I enjoy the articles.  I would recommend it to anyone who loves television programs, movies and books.",4
i did not get it for some reason,1
Ordered by mistake. I do not like the product. I do not watch television. I would like subscription canceled.,1
frequency of delivery needs work but good magazine,4
"EW is my favorite, and buying through Amazon was quick and a great deal.",5
Love this magazine.  It keeps me up to date on everything I love.,5
Awesome deal! Thanks!,5
"Not my cup of tea, some of the writers are very liberal and insulting to anyone not leaning that way! Also seems to be geared towards a younger audience, hence my comment above.",1
Changed there formate.greared for younger reader. Not as good as it housed to be,3
"Nothing great about this magazine, the picture quality is terrible and the articles are so bad.",1
"I don't know why I ordered it - even if it was free from several months.  I am not into the entertainment world, don't watch TV and attend very few movies.",1
Love it and the price was amazing.,5
"Waste of money, much better ways to get your info",1
I was able to download this one time. After that it would download 1 percent and that's it.  I tried everything I could think of but nothing. Does not work.,1
I love reading my Entertainment Weekly magazines! What an awesome price!,5
OKAY FOR THE PROMO PRICE.  I WOULD NOT RE SUBSCRIBE,3
"Like the magazine, but didn't receive a few issues. So overall disappointed.",3
"The very best of the entertainment magazines. Movies, music, books, tv. This one has it all.",5
not so good.,2
I've had a subscription since 2000. Love this magazine.,5
My favorite magazine ever!,5
daughter loves this magazine and the price was great,5
Extended my existing subscription with this offer. Absolutely fabulous deal.,5
My favorite mag!,5
I live EW and have been getting it for years. I only wish the offered digital only. I read it on my iPad and give the paper copy to a friend.,4
Meh. It's okay.,3
My favorite magazine at an all time amazing price!! Thank you Amazon!,5
Best Magazine EVER!!!!!! Will ALWAYS have a subscription!,5
Got charge higher for a year's subscription here than in their own website. EW will give you 2 years for 1 year here... [...],1
"Few articles or substance.  Why not merge with People and call it a day?
Zero interesting articles.....very little guidance or recommendations........
Will not renew",1
last year the magazine has more about the next tv series for the next season and the  series of summer season. Also last year the magazine has more articles about actors.,3
Has some great up to date information.,4
This magazine turned out not to be what I expected. ..but for the price I should not be surprised. Will not be renewing! !!,2
"The wit is gone. I used to find it throughout the magazine, and save it for a friend. Not anymore! Please EW, change back.",3
