review_text,label
"I got this for my husband and ordered another magazine at the same time.  The other magazine arrived a couple of weeks ago, but still no Road & Track!  Bummer!",1
This magazine really is about the pictures...the articles have no real significance...but is that the point?,3
Dumb and so self serving.,1
Lovely magazine.  Great ideas and very good recipes.,4
Never got the digital issues.  Contacted Amazon - they couldn't figure it out.  If you are purchasing this so you can read them digitally you won't be able to so don't bother.,1
"Useless, more political than scientific, WAY to many ads.  Don't subscribe.",1
Love Fast Company content. But impossible to read on the Kindle Fire. Any ideas that would make it more readable -- like the 'print view' in NYT.,2
A must read for any science enthusiast in the household. I got it at a steal of a price for a 2 year subscription.,5
"it's a good magzine I recomend it I have not got a issue yet i hope I do
get it soon",1
I am delighted too receive via kindle my favorite magazines since I live overseas!,5
NICE BLEND OF INFORMATION. THIS PUBLICATION IS FOR BEGINNER AND ADVANCED CRUISERS AND TRAVEL AGENTS! GREAT INFORMATION AND TIPS. I LOVE & RECOMMEND THIS MAGAZINE!,5
Graphics are nice but woodworking projects are too advanced for my abilities and not that interesting.,3
I really didn't like the magazine; and wouldn't refer it to others.,3
"Good magazine, would have been 5 stars if were more articles and less advertisements.",4
"Wrong magazine was delivered to my fire.  Tried to re do, same thing happened. Down loaded ""Candian Living""  so not a bad review against Style at home Magazine ...",1
What a deal!  Love my Oprah!,5
"WOULD LIKE TO HAVE MORE ISSUES PER YEAR, DO NOT FEEL THAT MY MONEY IS WELL SPENT. INTERESTING TO READ.",3
Interesting as always,4
"Too any advertisements, not enough recipies.",2
"National Geographic magazine.  You should expect great photos, engaging text, and a bunch of ads.",4
"Great magazine, nice interface, but inability to access discover magazine archive database makes this a poor value",2
"Ordered two subscriptions in December, here it is Feb 8th and I still have not recieved a copy.",1
wifes favorite,5
"This magazine blows, feels like its written for retired 60 somethings who live in florida. This magazine needs a re-work and a younger voice!",1
Love this magazine!!!!,5
This is another one of my husbands favorite magazines. he has used several of the ideas he has found in the magazine around our house.,5
"Of all the magazines I get, this is by far my favorite.",5
I love it!  Just how I remember it from my younger years. Entertaining and informative and heartwarming stories. One of my favorites of all time!,5
Finally a quality and detailed magazine that I can trust to give me the information that I wanted to know on current and past items.  BEST OF THE BEST !!!!,5
Bought this for my husband.  He loves it.  He then passes it on to our son.  Great ideas in the stories.............yes I read it too!!,5
"Great magazine, been reading it for years. Have learned a lot from it.",5
This magazine has changed a lot from when I would get it years ago...too many ads for my liking.,3
THE MAGAZINE IS SMALLER AND LESS PAGES THAN I EXPECTED. MANY OF THE ARTICLES WERE REPEATED FROM EARLIER ISSUES. DIDN'T GIVE THE KIND OF INFORMATION THAT I THOYGHT IT WOULD.,3
"Equus is one of my favorite mags! It has great medical information and interesting pictures. Plus, they have an inspiring horse story in each issue.",5
This was the best price I could find on the internet.  My husband loves this magazine. He reads it cover to cover.,5
"I have not yet received a single issue of this magazine. I am still waiting, but I did see that the fees for the magazine went out of my card.
This is bad!",1
"my great granddaughter loves her magazine and anticipates each new arrival. She is 3+ and well into the magazine
and all it offers.",5
"This is the worst magazine to view on kindle.  I have downloaded several and have been very pleased, but this is a waste of time.  None of the pages wanted to load.",1
This affordable magazine is one of my top favorites.,5
Love it! Lots of ideas,5
Not happy with the content of this magazine.  Too many advertisements compared to actual content.,1
Unique mag-interesting articles,4
"I chose this rating because my 24 yr old granddaughter request this magazine
every year. It is her favorite magazine!",5
"I downloaded this for my Kindle, every page is an advertisement. I cancelled the subscription. And the few products it did show, the average person can't afford them anyway.",1
"Was looking for reading info.on retirement discovered this magazine and its full of all kinds of great info.
Like best places to live,costs and offers other resources .",5
"I have got the magazine I ordered, but the ones I have bought at the news stand I have enjoyed.  This is why I subscribed to it.",4
"This magazine is for those that have the money to live on a huge ranch! Also, I have only gotten 3 magazines in 2 years - took 10 months to get the first one!",1
it won't open. it says that its on another device.. this is the only kindle i own. DONT PURCHASE.IT DOES NOT WORK.,1
I'm super happy with my purchase! Thank you so much! Super fast shipping,5
expensive,3
"The magazine is fine. Lots of great recipe and decor ideas. However, I have not rec'd my free tote bag :-(",3
"Great hat and an even better magazine. Thanks, AGAIN, Amazon.com",5
I enjoyed reading the articles in this magazine. Ordering the online version was so much cheaper than buying the print version but I miss being able to tear out pages.,4
Most biased magazine I have ever read.,1
"Actually, I'm not that into cooking, but a friend is and I purchased this for her.  She loves it.  Great gift idea for that chef in your family!",5
Too much adverising. Backwoods Home magazine is way better.,2
Was never able to view the magazine as I kept getting message that I my password was wrong or my login was wrong.,1
"The magazine gives everything I'm looking for such as blogger style in all shapes and sizes, and street style. The blip app is an added plus.",4
"One giant ""Work at Home"" advertisement.  My first issue lauded the glories of using ""Click-Bait"" advertising.",1
i did not get it for some reason,1
Great recipes! Will enjoy it!,4
Love this magazine. So many good recipes and timely info.,5
"The first magazine arrived quickly, but just not my favorite magazine.  I bought it for the coupons, but there has only been 1 in each of the first 2 issues.",3
"This was such a great deal on a guilty pleasure!  Love the magazine, and loved the price, availability through Amazon.",5
I been reading WWII magazine over 20 years and I read from the beginning to the end every single issue...,5
"Excellent magazine, glad I purchased. Has articles for beginners to pros, with a lot in between.",5
"Nice magazine, great photos, too many advertisements.",4
My wife likes it.,4
"Fun, fun, fun!  Concise and topical. Straightforward, clear writing.",4
"This magazine is a classic! Beautiful pics, good recipes. I've loved it for years and it's my favorite",5
My brother loves MAD magazine. He has read it since he was a kid. It is still entertaining to an adult.,5
"I enjoy this greatly, a lot of great tips and enjoy receiving it electronically. Would recommend it to anyone else",4
very good but hard time getting larger words but love getting the month free offer i probably will continue to buy it,4
"Got a year subscription for cheap.

First issue arrives and it has a total of 50 pages and 25 are adds. Where is the content?

Go figure.

T",3
Hope the next issue will be better.  I was a bit disappointed with this issue.  Too much product review and not very interesting articles.,3
"Bought these for my grandson because he is so smart and loves to read. I love the stories also, and the pictures are so beautiful you could frame them.  Very good price also.",5
Best car magazine ever,5
I just got the iPad version of EQMM. For some reason the table of contents only fills have the iPad page. The actual stories do take up the full page. What's up?,1
"Excellent magazine!!  Always use to research products/vehicles, etc. before purchasing!",5
Stick to the print version.  The digital version is disappointing.,1
I HAVE YET TO RECEIVE THIS MAGAZINE IN THE MAIL!  I PLACED THE ORDER IN JANUARY AND IT IS NOW MAY!  IT HAS BEEN 5 MONTHS AND NO MAGAZINE!  I WANT A REFUND!!,1
Consistently the very best!,5
Great magazine.  Colorful with concise directions.  Easy to just sit and read.  I love it,5
Best quilting mag anywhere,5
Love it...Lots of information!,5
"I love this magazine.  It is so informative and interesting.  I always research items before buying, so this magazine is very helpful.",5
"I never received it, giving it any stars is sort of pointless. Likewise I really don't see much point in being required to write 20 words for a product I have never seen.",1
I ordered this subscription 12/8/09. I haven't yet received  my first issue and was wondering when it will arrive.,1
I like to read all things beauty and so does my daughter.  So this was a good magazine for us.,4
Appear that you would have online access but you don't its another $20!!!,1
LOVE LOVE LOVE LOVE LOVE THIS SUPCRIPTION YOU WILL BE SATISFIED GREAT DEAL GREAT PRICE GREAT  MAGAZINE. BUY NOW D,5
"A good, though short, summary of the weekly events. For the price it will suffice. If you want in depth information Barrons is better.",4
My boyfriend's idea of a joke...sent a year's subscription to me...not amused.,1
"This magazine is a good read. Most of the, I find something interesting to read about. I recommend to certain tech nerds.",4
Love the magazine. Only reason for 4 stars is that first few pages arrived pretty ripped up. Other than that it arrived super quickly it's exactly what I expected.,4
I expected more information on muzzleloaders instead of advertisements.  I have been shooting muzzleloaders for over 35 years so I guess i set my expectations too high.,2
Best journal for pastel artists,5
I DID NOT PURCHASE THIS MAGAZINE!  Please end any billing and mailing.  I cannot review what I did not read.,1
Love people magazine!,5
"Opinionated exceeded my expectations. I love discourse, and to have such well written perspectives from all sides is a treasure.",5
Great magazine-thanks!,4
I ordered on Oct 24 and as of Nov 30 I have not rec. so I can not review Amazon service but I do love this great coupon magazine when I have bought it at the store.,3
Always the best Information!,5
Thanks to American Baby everyone on campus thinks im pregnant. I have no idea why I am randomly signed up for it. American Baby is a waste of trees.,1
Enjoy Vogue very much,4
"I look forward every month to get my issue and read in bed after a long, hectic day.  I highly recommend it.",5
Great mag to always have in your collection.,4
"Magazine great, kindle version not great.",3
not as informative as it used to be,3
"As a waterfowler myself, i really enjoyed this magazine. I would recommend it to anyone who enjoys the great outdoors.",4
I do a lot of watercolor paintings. Like using the different horses as models. It's a great magazine to read,4
"We didn't order it and I am having trouble getting it taken off my bill.  Not happy.  Love the magazine, but don't want it online.",1
I love it!  I would like to purchase a year subscription!  This product downloaded very quickly without any problems or complications,5
I love this magazine so much. It is so informative. I have done some of the things in the magazine and improved my own health.,5
"This magazine is a classic for me.  Crafts and recipes galore and decorating ideas too!!
Always a favorite for me.",5
"Good tips. If you are  hopeful, in this new year that you are going to get yourself together. A one-year subscription might do the trick.",4
My first issue arrived. There are a lot of good articles and I know I will be looking forward to each issue.,4
this is one of my favorite magazines so I couldn't pass up the one year subscription $5 price.  it's loaded with yummy recipes.,5
"Please, few weeks I sed I don't want to renew the subscription to Wired magazine!!",1
FUN and easy to read! I usually read Who magazine for some escapism but OK was at least as entertaining!!,4
Lots of instant information and several extended articles. All very well written,4
My favorite magazine !!!!!!,5
great mag!,4
Bought this for my other half.  He likes it very much.,4
I still have yet to recieve my first issue.  I've recieved 2 of another magazine that I ordered at the same time.,1
Love it. Perfect for anyone that likes birds & ideas to keep them happy!,5
"fast shipping, great mag",5
Love the crossword. Delivery is reliable,5
"The Economist is the best single periodical for keeping up with current events across politics, international affairs, science, economics and more.",5
My only complaint has more to do with Kindle than Reader's Digest. I don't like not being able to bookmark my place.,4
I only got part of the magazine downloaded.  The billionaires list did not download.  I shall not buy Forbes magazine again.,1
"solid reads, long articles",4
"Living in Vegas, I truly miss my beloved Texas.  The magazine keeps me informed of happenings across the state.  The articles and BBQ recipes are just the best!!!",5
Gifted this and they loved it.  This was a great gift idea and a great way to do it for me.,5
I love this magazine; the recipes delicious and easy to follow.,5
Not satisfied. Some good articles but wanted tv listings for 24 hours. No am listing very disappointing! Bought as gift not what the person I bought it for was looking for !,2
Not the same as getting the physical copy in the stores.,2
"Good magazine, but September will be the last issue they publish.  My wife, the financial person in our house, enjoyed reading it.  Too bad.",3
I hate the fact that the magazine won't start till June while I paid in April. Seems like a deal to good  cheaper but they will bill me in April next yr 2,1
Love this magazine.,5
I love this magazine. It has so much helpful health ideas.,5
The best multi-species fishing magazine.,5
Not sure if it's my iPad or the mag but does Not seem to be interactive like other magazines. There are play buttons but nothing happens when I push them...,2
I love everything about it.,5
the cover was torn,1
Excellent  Service .  I am very pleased.,5
Excellent magazine to update oneself on current scientific developments. Weird collection of ads though for a science oriented journal!,4
"Decent magazine, but shady ""Free Gifts"" that never come practice.",3
Visually stunning and inspiring. Love to flip through and get ideas for presentation.,5
"I still haven't received an issue yet. Said the first issue was due on jan. 7th, it is now the 27th",1
"I was under the impression that this subscription came with an e-read option...IT DOES NOT!
 I wish I hadn't signed up for this as I don't read hard copy mags any longer.",1
Great magazine for diabetics just far too many advertisements.,3
TIME HAS GOTTEN BETTER LATELY.  GOOD SOURCE OF NEWS.,4
for a person my age it was a little disappointing.  Kathleen Cavalenes,3
not what I expected. not for retirees,2
This magazine is too crazy inside.  It's like a BIG GIANT COMMERCIAL.  I will stick with Taste of Home.,1
"Changes format, fewer pages and all quilts are made with big chunks of fabric.",1
My mother does not receive paper copy.,1
This is a great magazine for quick reading and great pictures.  I prefer the layout of People but this is a much more affordable magazine.,3
"I love Angels on Earth.  It's an inspiring magazine. it is published by Guideposts  and you know if they publish it, it will be good.",5
Tried to cancel be it wasn't possible.,1
This quilting magazine is filled with wonderful ideas.  The colors choices are great and you have a choice of easy to hard quilts.  I love the magazine.,5
"I decided to get a subscription after not reading it for several years. Definitely not the Men's Health I remember, just page after page of advertising.",1
"This is a fine magazine; however, I probably won't renew--don't have the time to read it.",3
I never got the tote bag and the articles are poorly written.,1
go to the ohio game a fish website and it is cheaper,1
"Good articles, need more pictures- illustrations...",3
I still haven't received this item. I paid the subscription fees back in the middle of December and haven't even seen 1 copy. I do not recommend this product. Buyer beware.,1
Husbands favorite. Also makes a great gift!,5
I have NEVER received this magazine. I ordered quite a while ago and Amazon said it should have been here by now. I am VERY UPSET!!!,1
I have yet to receive my first issue and it has been over 2 months.,1
"This is the best magazine out there. I love their unbiased reports on everything from cosmetics, to appliances",5
"Tried it to see what it had to offer.  I found it lacking, too many ads and not enough substance.  Did not renew my subscription.",2
Cancelled my subscription before the 30 day free trial ended. This magazine did not hold my interest. Also found it a little difficult to read on my Fire.,2
"I love, love, love this magazine!  It never fails to disappoint me.  There is something for everyone in this publication!",5
"Really enjoy the magazine, nice quick read when you don't have a lot of time.  Anybody who likes mysteries will enjoy.",4
Not as good as it used to be. Kind of disappointed in it to be truthful.,3
"I really enjoy reading Readers Digest, always have since we grew up getting it in the mail. I will continue to own it in the future.",5
Very useful for daily studies.,4
love this magazine and easy ordering.,5
Sports illustrated is the worst excuse for a magazine as you can get. No different than grocery market rag.,1
"I like the recipes, although I wish they'd do more healthier ones. The home decor ideas are helpful. The pictures, especially of the gardens, are beautiful.",4
Very specific niche for a magazine.  We love it.  We have a small farm and the articles are quite helpful.,5
Good recipe,4
MAGIZINE IS NOT THE QUALITY I HAD HOPED FOR,3
magazine has too many adds not enough mens health,3
"My family enjoys this magazine and has always been happy with it.  Amazon has made subscriptions easy to renew, wonderful job!",5
Love this mag !,5
This is a great magazine for anyone who loves their lab and treats them as an equal member of the family.,5
"The articals lacks in depth information, to be better, it should referance others",2
I have gotten only 2 issues in 3 months. A waste of money! Don't buy magazines from Amazon.,1
no-hope it is cancelled~it is printed on colored background and difficult to read,1
Our granddaughter is thoroughly enjoying the magazine..... looks forward to getting it in the mail each month and loves the activities!,5
"It was a gift, but I have found good reading and information in the past in National Geographic.",4
Love Popular Mechanics,5
All good.,4
ok articles,3
"National Geographic is another magazine I just can't do without.  The photographs are the very best in the printed world, and leave little to immagine.",5
I've only received two issues so far. Unless the future issues are a lot better I will not renew.,1
Full of advertisement and other s***ty crap. I'm surprised it's still in print.,1
I bought this for my husband and paid $15 for two years. We have gotten 1 issue in 3 months and 5 bills saying we owe $10. This is an awful deal.,1
"This magazine is probably just right for some, but it is not my cup of tea.  I like Country and Victorian decorating.",3
"I loved Wired, and the price ended up higher than I thought. Just use the mail slips after your first one.",4
I got this as a gift for my dad and he loved it! Thanks so much! :),5
"Wonderful magazine
The pictures are so beautiful and the articles informative.",5
"This is truly one of the best written, most interesting magazines available.  While its appeal is mainly to Texans or former Texans, others will find the articles interesting.",5
"Long form journalism at its best.  Great cartoons. Superb guides to New York. Local, national, international. It is a great magazine.",5
"I miss the old Country Living magazine.  Seems like all the articles are about second homes in the country. To me, this is NOT country living!",1
"I bought two subscriptions, one for each of my Grand-sons. I just love this publication. The subscription prize was just right.",5
Ive never received this on my Kindle although I was charged the $3.00 for the one issue.  thanks,1
Changed there formate.greared for younger reader. Not as good as it housed to be,3
love to keep up with sports this is one great way to do so,5
If you are interested in home improvement or home projects you have to have this magazine. I have subscribed for years and always will. Always something new and different.,5
"I am a long time subscriber to Texas Monthly and have received the past two monthly issues previously, Why would I want to re-read the same old crap?",1
"It Took Over 2 Months to Start my Subscription. But now that it's begun, it's a great magazine and always arrives before the date on the cover.",4
mag not all that good.  not even good enough to go through a second time as I usually do with mags.,1
"If you want sex positions and sex toys, this is the mag for you.  Lots of beauty & fashion stuff for the mid-30s and under crowd.  If you're 35 or more, you're beyond this mag. mb",3
Not much real info. Too much crunch with little actual substance,2
"This Magazine used to be great.
But unfortunately it is TERRIBLE.
If you doubt this, check out and compare an ""old edition"" online and ""new one""
It is now a total WASTE of paper.",1
Favorite pet magazine that I get.  originally sread it at the dentist office and ordered it ever year since.  Fun and informative.,5
Would like to cancel,1
My husband loves this magazine and it is great that we can set up an automatic renewal. We will continue with this magazine it is great for your military collectors.,5
Very rudimentary publication. Would not order again.,2
"I never ordered this product. It just showed up on my Kindle. How do I get this out of my Kindle.

Thank you,
Edward Hobbie",1
Not modest enough.,2
"received 3 issues, then it stopped, and we have been getting renewal requests since then.  Do not purchase this ever!!!",1
same thing. I haven't recvd the 1st issue yet. It looks fine from the covers I have seen and I have read it in the past. But I need to actually receive it to rate it properly.,1
I purchased a digital and print subscription and my kindle had only received one copy of men's health.,1
Too many advirtisements did not like it,2
Not as good as Seventeen. Most product introduce/advertise in this magazine are towards to the higher end (upscale) market which most teen does not have the ability to purchase.,2
I was supposed to get 6 issues and i only recieved 3.,1
Was easy to read but awkward going from actual magazine to kindle version,3
"High interest, seems to be the hottest item on my bookshelf at school. great gift.",5
This magazine would be a lot better if it wasn't MOSTLY ads.,3
I really use the recipes. Love it.,4
I purchased this subscription as a gift for my parents.  Both are enjoying the magazine so much!  It was the perfect gift!,5
Took advantage of a special to get a year's subscription to Popular Science. I have enjoyed reading the magazine but probably will not renew.,4
I used to get this years ago. Not as good as before. Smaller format and less content.,3
My only problem with it is that I can't keep the older editions when the new one comes out. I'm quite miffed about that. But the magazine itself is usually quite good.,3
My elderly father loves this. This is an excellent magazine for the amateur sky watcher. Enough science to keep the mind stimulated and wonderful exciting photos of our universe.,5
Great magazine and great fashions. I like the fact that they also tell you where you can purchase them.,4
"Although I like reading some of the magazine, I do
find that the recipes, generally, have too many ingredients
and they are too expensive.  I wouldn't renew my supscription.",3
"My favorite magazine, wonderful variety.",5
"I have received the physical Conde Nast Traveler magazine, which I love. I have not received the digital version.",1
Got this for my wife. She loves it. So many good articles and great recipes.,5
"Barron's Magazine - Unable to buy ""current issue""; Kept switching to monthly ($12.99) when I put in credit card info for single issue ($4.99). Buggy!!!",1
"I've taken the Country Living Magazine
for over 30 years and love it.
Love the variety of things that it provides
the reader.",5
I sent my granny a year subscription to Quiltmaker and she loved it. It has beautiful quits & patterns in there. Highly recommended to anyone who loves designing quilts.,5
I love this magazine. They share super recipes and make healthy eating a more upbeat and attractive plan! The cookbooks are awesome too!,5
I didn't even order this publication and somehow I started receiving these in the mail. Very sneaky however this was even ordered.,1
I give this magazine to my niece for her birthday every year and she loves it!  It makes shopping for her very easy!,5
"I am dissapointed at the fact that I only got one magazine. I am gonna try again.
I wonder what happened to my money",1
I bought a 12 month subscription through an Amazon offer that costs me less than the price of a single magazine;I can't think of a better deal I've ever had.,4
The new format is terrible,1
I love having this magazine in Spanish. My children are using it to keep up with their Spanish reading skills.,5
There were not many good articles in here.,3
I enjoy  this  magazine. It is interesting  and has many useful  articles. I would strongly recommend it to preachers and all who value their religion .,4
"Yes, I've taken P.S. Life for years and enjoy it",4
I got the report that my young granddaughter dearly loves her first issue of Disney Princess! This was a great gift idea--I love gifts that encourage kids to read.,5
Great magazine but only received three issues for 12 month Subscription,2
I was quoted a price of $5.00 and was charged $12.95 for this Travel & Leisure subscription.  I tried to correct it but just finally gave up.,1
Great articles but to many adds,3
"Like the Mag but got it so I could view it on like too
That doesn't  work when you buy it form Amazon",1
My print copy hasn't been coming and the label says my subscriptions is good through December 2016,3
This magazine has become so boring! Disappointed in the content and reviews.,1
Got 1 or 2 issues! Waste of money,1
I look forward to the magazine every week.,5
"National Geographic is the best!  For years my parents shared their copies with me.  Now that I'm an adult orphan, I have to subscribe for myself.",5
"SUBSCRIPTION SUCKS!!!! ordered for my son and so far only received 1 magazine.  Really,  thieves.  Deserves no stars.",1
Good luck reading this on a smart phone or kindle. The text is so small you'll spend half your rine pinching the screen and the other half cursing.,1
Im a huge country living fun but this Jan/feb issue is super boring and really small,1
Mostly bead weaving pattens.  I prefer more variety like Bead and Button.,3
I really wanted to love this but the majority of the magazine is just ad after ad. It felt like i was paying to get a book of advertisements rather than beauty articles.,2
perfect to start or end your day  it is timely and to the point  this is my second year and I love to read and meditate on the prayers,5
This has a lot of beautiful patterns..Love this magazine. Well worth it !,5
Dense with information on a vast variety of topics. Well worth every penny.,5
Can't locate the magazine on my kindle! Very unfortunate. Also can't get help from Amazon as they hide their telephone number better than a virgin hides her panties!,1
"I really am enjoying this magazine. There are many recipes that are excellent, easy to make with available ingredients. Also interesting articles on fashion.",4
I do not have a pad and wanted to read my Wired on line via my Mac.  Can't do it.,1
I've read the reviews where it's nothing but fluff.  I still enjoy it.  If we didn't have pretenious people in the world we wouldn't know what pretenious was.,4
Disappointed by content and digital style which was non-existent.,2
MY GRAND CHILDREN LOVE THIS....I WILL BE SENDING IT TO ALL AGAIN THIS CHRISTMAS.....GREAT PRESENT AND INTERESTING FOR ALL AGES,5
I have always loved vf's writing and whimsy. The online mag is well laid out and easy to navigate. Buy!,5
I love that I got a whole year of this for only $5! What a steal! Happy to finally have some magazines!,5
I have been getting this magazine for years and still love it.  Great price too!,5
A fancy food magazine. Interesting articles but odd recipes. It would be nice for those looking to really expand their cooking tastes but I found it not so useful for my kitchen.,3
The issues come sporadically. I've missed several.,3
Love the ideas and pics !!,5
We like the Magazine  But  we don't want the auto renewal,1
I ordered the magazine and was charged over a month ago.  So far no first issue has been reviewed so I can't really review.,1
"I realise that this magazine is for the young, single and dating. I have outgrown Coso sob! On the other hand the lay out was great on my kindle. I loved manoeuvering  the pages.",5
Strictly for the PROFESSIONAL.,3
Highly recommend for 6 year old and up.,5
"Terrific Magazine, great ideas, plans, etc!",5
ok magazine...but has lots and lots of ads!!!!,3
"I have read this publication for many years, enjoying content on movies, music, books, reviews, etc. This is a great publication to keep informed with all media...",5
National Geographic bought by Rupert Murdock. That explains all the advertising. ,2
"Interesting, but no longer a guide to the newer technologies.",3
Cannot see the small print on my Kindle.  Content aimed at much younger audience.,1
can't figure out how to view digital version.  what a rip. :(,1
I prefer Taste of Home Magazine.,3
"good overall magazine ,it has mostly sport bike articles",4
Would have absolutely loved !!this subscription had I kept getting it....I received 2 and haven't gotten another one!,1
Have loved Analog since I was a teen-ager. Still great today. Reading stories on my Kindle makes it even better.,5
Compelling lyrical short stories well worth the read.,4
Have been subscribing to this magazine for about 12 years..Lots of good tech and practical information..I re-upped with this time with Amazon for less $$$'s,4
Pretty good magazine but they canceled my subscription 4 months before it was supposed to end.,3
These arrived much faster than expected.  What a great deal!  My kids love them.,5
Great value.  Magazine arrives promptly and is used in my office waiting room.  A great magazine for women of any age,4
The savings Amazon offered on this magazine subscription was outstanding and ordering online is so convenient.,4
An excellent all inclusive magazinefor the avid hunter and fisherman. I've been reading this magazine ever since I was a little kid and I am 43 now.,5
"I subscribed most of my adult life.  I finally discontinued because the magazine is now more ""Popular People of Science""  and less about the science itself.",1
Most of the recipes are easy to follow and do not require too many specialty ingredients. I enjoyed the magazine.,4
"Interesting, informative articles and exotic recipes.",4
The TV Guide is no longer a complete listing of the TV shows that are on the evening. It has become a useless publication and I will not my renew my subscription,1
"I bought this for myself and then for my sister. We both love it!! Great variety of dishes, tips, techniques, ideas, and all our favorite chefs!! Worth every penny!",5
Love having a subscription to this beautifully made and inspiring magazine.  There are tons of recipes and decorating ideas.,5
I have been ripped off by Amazon.  Never received magazine and emails go unanswered.  Buy elsewhere.,1
My 13 year old son LOVES the magazine!!,5
Don't like that you can only read the magazine vertically instead of horizontally. I have the iPad 12.9 and it would just be more comfortable if vogue had the option. :(,3
I have been a subscriber for 45+ years and it is still the best in its genre.,5
"It's ok! It first has too many ads. And you need to love fashion to read this magazine, otherwise you will be bored! That's all that is in this magazine.",3
I don't like it.  It focuses too much on what the stars are wearing and not enough stories.  I won't renew it.,3
"Never got this on My Kindle fire, did not download. It did work on our I-Pad mini.",1
"It you live in Canada be warned,magazine is always late by at least one issue,their customer service very unhelpful. buy it at the newsstand.",1
Eh... kind of interesting.  The LP is going in the toilet a bit so I'm losing interest.  Probably unfair to penalize Reason for that though.,3
Not worth the cost. Glitchy.,1
"Love to read about shows, programs, specials , and extra articles!",5
Wonderful magazine full of beautiful images and interesting artist reviews,5
what drivel - one large makeup ad,1
"Fantastic magazine, look forward to it every Friday, lots of great articles, upcoming sales and auctions, lots of useful information, very interesting and entertaining.",5
This is a wonderful magazine for anyone interested in reefkeeping.  The topics are discussed in depth and the photography is awesome.  This magazine is worth every penny.,5
This is really one of the best magazines - so well done.  Excellent range of content and it's all about my beautiful state.  If you're an outdoor enthusiast so much the better.,5
"Works as inspiration for decorating, cooking, or as a dream get-away moment. I've kept all of my issues to enjoy when the winter snows come.",4
I still have not received a copy on my Kindle.,1
"Love it, my favorite!",5
I really LOVE the magazine but the kindle fire version would neither download nor open so I deleted the trial version after two days,1
hubster loves this magazine and has been receiving it for the last twenty plus years.  a necessary read in our house,5
Love cooking and learning new techniques. This magazine educates!,5
I like this magazine a lot. As a student of yoga this is interesting to learn of other schools of thought and practice.,4
Good magazine with content that is relevant and displays well on the Kindle.,4
Not going to renew.,1
Not as good as it used to be. A lot thinner magazine than before,3
Download  did not work,1
Very up to date news and opinion. I read about issues before the television news groups report them. Very informative.,4
I love Marie Claire magazine. I read it cover to cover every month and I couldn't pass up this deal!!,5
"Trash, but interesting.  Lynne from Sellersville",4
Just like current history I cannot navigate this publication on my Amazon fire tablet,1
one of the best magazines,5
"Definitely thought it would be coming within the next month, not at the start of 2017. Oh well.",3
Too much advertising! I'm tired of getting more and more ads each month. I've been a subscriber for years but I will cancel due to this issue.,2
"No longer meets my satisfaction.
Wish to cancel tnis subscription before delivery.",1
Both as a gift but I think it is over priced for all that is in it.,3
I am not a vegetarian but love this magazine because it gives me different ideas for side dishes or if we do a meatless meal!,4
I love this publication. It is always interesting. A good magazine for your break room. Id buy it again for myself.,5
incredibly useful magazine full of great tips/advice.  Always find something I can use and especially helpful for my kitchen remodel,5
Poor format and articles are not presented very interestingly.,2
"Love this magazine. Fashion, great articles and ads for the best cosmetics both affordable and the not so affordable.",5
"what can I say? great magazine, great deal",5
"goes after the right, more weirdos on the left. -canceld my subscription.
 this mag used to be fun!",1
I love RD!,5
Enjoy it every month,4
I don't have time for publicity stunts...I have a life. Thank God!,1
I love this magazine.  I read it cover to cover as soon as it comes.  The ideas are inspiring and the how-to directions easy to follow.  Definitely a keeper,5
Kids are 11 and12 year old boys and they love it....us parents do too,5
It was a gift to my grandson. He is looking forward to start receiving it when the subscription starts.,4
"I signed up for this subscription in December, and two months later, i haven't received a single issue!  I smell a rip-off.",1
Perfectly in tune with my graduate studies.  Readability is fantastic and welcome break from textbook and journals!,5
For years I used to buy Chatelaine over the conter.  I luv so many of the Canadian comfort food and holiday dishes and the articales that are in the magazine. I luv it,3
This magazine has a lot of interesting information.  I am a beginner so I don't understand everything just yet.  Hopefully I will catch on soon and be able to comprehend it all.,4
"I really enjoyed the content of this magazine, however, I get a monthly charge of $0.99 and have yet to get any content since my initial subscription.",4
This was the best book I have ever read. It's very inspiring and eye opening. I loved it so much.,5
What a refreshing magazine. It has story's in every era.,4
The magazine is very thin without a lot of substance. Bought as a gift for my father and he found them disappointing and not like it used to be.,2
Very poor print quality.,1
Love this large print.  It is so much easier to read.  I always liked Reader's Digest and this large print makes it so much better.,5
SINCE MY ORDER OF 6/1 STILL HAVE NOT RECEIVED THE FIRST ISSUE FROM SUBSCRIPTION TO RC MAGAZINE???,1
"As usually  ""Scientific American""  contains handful of contemporary excellent materials written by professionals of highest rank.
I love this magazine. Tolaola",5
On the magizine pic it shows an old one I just supscribed in 2012 will I get those old issue plz help thnks,1
I just love my soaps,5
"Way to many ads, not enough information or articlies that really represent anything of value.
Was once a very enjoyable magazine to read!",2
"Does NOT include digital access!  This ""Print Only subscription"" for this GREAT magazine is not recommended.",1
whole magazine is cheap trash,1
"This magazine is great, the pictures, writing and even the adds are beautiful. I feel like I'm sharing part of the world I haven't yet traveled in.",5
"I usually enjoy this magazine, which is why I renewed, but the renewal process is not seamless, and I have not started getting the 2013 issues yet.",3
"Articles were very good and informative, just too much advertising and not enough usable material to make it very interesting.",3
This always has GREAT articles of interest! Highly recommend!,5
I have an active subscription which i cant download,1
