review_id,review_text,label
18888,"I loved this magazine 20 years ago, but it is junk now.  No science left in the pages.",1
84426,"Not bad, but limited.",3
18892,Changed my address and it STILL went to the old address. Furious for my $19 going down the drain.,1
18894,"This magazine is now owned by Rupert Murdoch. If you like your information like you like fox news ""fair and balanced"" do not purchase this subscription.",1
84438,Only received one issue!,1
18905,"THIS MAGAZINE IS GREAT AND THE PRICE WONDERFUL, YOU CAN NOT GET A BETTER DEAL .  I AM SO GLAD I GOT THIS EMAIL AND GOT A RENEW SUBSCRIPTION.  THANKS",5
84441,"Was interesting but seemed to have a lot of ads.
Maybe I am just not part of the magazine generation.

Did have some interesting beers to look for though!",3
84449,"This is just excerpts from books, not worth it, cancelled it.",1
18921,One of the best travel magazines there is.,5
18928,"Good magazine, but too many ads.",3
18929,love the ww magazine,5
18930,other magazines don't make you take a subscription after 30 days if you do nothing. I don't like that,1
18931,Way too many ads.  This is okay just not quite what I was hoping for. Not even sure how to cancel the subscription.,2
84467,"Totally unimpressed. I thought I was purchasing an actual, physical magazine. My bad. I do not care for the quality of this publication.",1
84472,I am subscribing!  Love it.,5
18938,It is a very good magazine. Worthy reading.,2
18942,The douchiest magazine of all time.,1
18943,my husband loves it.,5
84479,Great magazine!  It helps me keep informed with well-written articles and current events.,4
18947,I have always liked this magazine.thought I should subscribe again.,4
18948,I have read national geographic for as long as I can. Remember.,5
18953,This is the magazine we all grew up with now on our Kindle. Absolutely captivating articles and pictures that will take you to the moment. I LOVE THIS MAGAZINE!!!!,5
84491,"This magazine has intelligent, thought provoking articles which are timely.  I am so happy to be able to access it on my iPad.",5
18959,Sunset is a great magazine and the price was terrific.  I live on the west coast and the articles pertain to West Coast.  I always enjoy the read.,5
18965,I think I missed an issue or two but everything is set now and I am receiving my magazine. So I rate the auto renewal a three.,3
18968,"Thanks ZP for sharing T&L Shady Practices--I was going to subscribe, but not now!!",1
18977,am not sad that subscription is running out.. was ok but not of great interest to me and no one interested in me passing it on to them,3
84515,"This is the only crossword book that I do, it is just the best.",5
18986,"Where are the rest? The newest one has been out of newstands for two weeks.

Good magazine, though -- when I get it.",3
84525,Wanted to like it but I Cannot read it on my Kindle app on Surface Pro 4.. Come on Amazon lets fix this..:(,1
84526,It's just okay,3
84527,This magazine isn't what it used to be. It's getting skinnier all the time.,2
84531,No product reviews worth mentioning. Just lifestyle stories and travel stories about places most of us can't afford to go,2
18996,Good recipes,4
18997,Love chicks are so hot!!!! Plus the articals are hip and coincide with my generation I've been long time reader since I could and think I always will be,5
84543,Not particularly impressive. I was disappointed.,1
84545,A must have for the Buckeye fan,5
19010,Cannot tell you how frustrating it is to pay for a product and not receive it. Hope it gets here soon!,1
19016,I found this magazine to be a total waste of my money. I gave it 1 star because there was no way to leave NO stars!!!,1
19017,This magazine does not serve the average income family.,3
84555,"The best Magazine I ever read. Easy to read, short articles.",5
19020,TO MANY ADVERTISEMENTS.,2
19021,I did not want it renewed.  I want to cancel it.,1
84563,Best news source in english language,5
84570,Always full of SEASONAL recipe ideas! ME LOVE VT LONG TIME,5
84572,I have always liked the magazine. The vegan recipes appealed to me,4
19046,terrible this used to be a really good magazine. Hopefully they get it together like the days  old otherwise they're just going to be replaced.,1
19049,Really difficult to read in the Kindle version. Will cancelling.  I don't like the Kindle version.,2
84589,I liked this mag. it has good articles on this life style !,4
19056,Love my WW magazine.  I get so much inspiration from the real people and love the recipes and food ideas to help me stay on track.,5
19057,Ok but not great.,3
19058,Not yet received. Why in the world does AMX Publishing take so long? Bad for their corporate reputation.,1
19060,"We did not receive this yet, it has been weeks...  I hope it comes soon so we can enjoy manifesting new travels.",1
19064,"Always useful for trip planning, but not a primary source.  Suggestions often far  too expensive for my middle class pocketbook.",2
84600,"This is the magazine for the whole range of model builders, from beginner to expert.  I've been both, and this is the magazine.",5
84602,"my first kindle edition... but not the 1st time I read the magazine.
Keep up the good job.
Great magazine",4
84606,I received 4 of the same issue.,1
84609,very anti God publication,2
19073,I ordered the magazine and was charged over a month ago.  So far no first issue has been reviewed so I can't really review.,1
84617,Wrong magazine. Thought I was ordering Taste Of Home.,3
84618,Not very original recipes.,2
19084,"National Geographic is a terrific resource.  The stories are important, timely and well researched.  The pictures are memorable.",5
84621,Always love Taste of Home,5
84637,I read this daily. A wonderful part of my day.,5
19110,I have not read this one yet but what I have read was up to my injoyment and i will cont read them,3
19112,Reading this magazine on a Kindle is difficult because of the text size. I plan on cancelling this subscription forever.,1
19113,This is my favorite magazine...Great articles on all the newest gadgets that every guy wants...Plus some beautiful girls help as well...,5
19114,"Guess when you rate an article low, you try to make it hard to do so by requiring more and more addition words.",1
19115,"I enjoyed and read Maxim for years, but the current price is a little high for a subscription.

Top quality magazine however.",4
19116,It takes much longer for digital issues to come out.  Will not continue my subscription once its done.  There really isn't an excuse for it.,2
19129,"I only gave it a one star because I can't give it no stars.
How can I review a product I haven't received yet?",1
84666,This is a scam,1
19140,"Ordered this magazine as a Christmas gift.  Mid February, he's yet to receive his first issue!",1
84678,"Nice colourful mag but just shows off the new bikes, no repairs or mods.",3
19148,Not a lot of pictures or articles too many advertisements to enjoy magazine.,2
84688,Just reading my first issue...finding it to be an good reintroduction to Catholic point of view.,3
84689,"there are lots of articles to read so there is sure to be something you like to read, really enjoyed it",4
84691,I enjoy  this  magazine. It is interesting  and has many useful  articles. I would strongly recommend it to preachers and all who value their religion .,4
19159,First issue was good! Looking forward to getting others.,4
84696,i don't have kindle and it was too big of a hassle to convert. So i closed the account,1
19164,"I was more interested in recipes and food ideas. Articles were same old same old stuff, not very inspiring. I canceled after looking at the first issue.",2
84709,"Very informative with very good product reviews.  Articles are well written and to the poit
Well worth the subscription price.",4
19175,This is an excellent magazine and I look forward to it each month. I particularly enjoy the variety of articles on things that are relevant to current society.,5
19186,like this magazine alot. my only request would be more architecture in it. maybe a bit less flowers. keep it up.,4
19189,I was quoted a price of $5.00 and was charged $12.95 for this Travel & Leisure subscription.  I tried to correct it but just finally gave up.,3
84728,Article missing!,1
84730,i look forward to my monthly edition but disappointed that jan 2014 had strange sentences and missing organogram. this spoils the whole article.,3
19196,"This is one of the worse magazines I have picked up in years.  If you have ""money to burn"" traveling, then it might be for you.  Loaded with advertising and little 'true' content.",1
19197,"Was looking for a magazine with features for over 40 women. It has lots of adds, not too exciting. The fashion and trend advice is okay.",3
19200,"articles ok, however as a person with low vision in one eye, the glossy pages are hard to read and the print seemed small.",3
84738,"Like what they are doing for girls. Good information, just not my favorite layout on my tablet. Will keep it to see how it goes.",4
19211,Not Great by any means. But still has some good info and articles.,3
84748,"Short on analysis, very descriptive.  Some of the authors may be a bit thin on credentials or background for upon which they are writing about.",2
19212,Great getting NG again.,5
19215,Our family is a huge fan of the National Geographic magazine.,5
19216,My kindle fire is no longer supported by NG!!!,1
19221,Very disappointed my gift to my friend was not received yet. it was going to be a gift but don't know why it was not received yet. My advice look for something else.,1
84761,Was not what I expected.,2
19230,All most all of it advertising - glad I only bought one month,2
19233,It's okay. Has a lot of recipes but it is low on articles with content,3
84781,Informative in a variety of articles. Each article makes you think and reflect on what you read.,4
19247,"Who does not love National Geographic?  It was the 10.00 for 1 year price I got, that was great!",5
19248,"You can order it directly from National Geographic for $15, but that is just the magazine not the online stuff.
I'd recommend avoiding the middleman.",1
19251,"What's not to like?  It is National Geographic.  Beautiful photography & interesting articles from around the world.  Great deal, subscribe.",5
19250,"It was a gift, but I have found good reading and information in the past in National Geographic.",4
84792,Czytam i polecam - chyba najbardziej wywaony tygodnik w PL,4
19260,"Who in Southern Calif. can live without Sunset magazine?? The garden ideas are great, the menus are classic, and the vacation advice is always great.",5
19269,All the women they feature are usually 40+ but they look fabulous.  The articles are good and many are about staying healthy.,4
19272,I have enjoyed this magazine for several years but couldn't afford it after losing my job.  This is a real bargain and very much appreciated.,4
19285,I look forward to every issue. The projects are top notch.  I have subscribed to several woodworking magazines.  Popular Woodworking is one of the best.,5
84829,Some of the writing was clinical and detached. Some was very lively and fun. The poetry was nice. Very good value for the money.,4
19294,Good recipies,4
19298,I don't feel the articles are as good as they used to be....but.....then...i don't always look at this for the articles.,4
84851,A terrible publication. This publication is of no assistance. Just go to the judgments on the courts website. Disorganised just a collection of randomly selected judgements.,1
19318,I love this magazine the price was right .for a years subscription,5
19320,MY ALL TIME FAVORITE MAGIZINE!!!,5
84857,Cant complain. Its decent.,3
84863,I absolutely love this magazine! The pages are full of education. I learn something new with each edition. I would highly recommend to all Canon shooters.,5
19341,great magazine fast delivery,5
84879,"I ordered this a couple weeks before Christmas, and as of yet it is still in limbo waiting for the subscription to start.",3
84883,this is the best magazine in the world... i love it :) don't think about buying it just buy it.. its that awesome,5
84897,who is the demographic for such bland and insipid content?,1
84899,"This had been a gift, and I do believe that my son had liked it, though he did not ask that I renew it for him",4
84910,"i so love this magazine!!!
Did my bedroom over by looking at it",5
19378,"I did not ask for auto renewal, I asked to have it stopped and still don't know if I have received a refund. In fact I did not receive the original
subscription!",1
84918,"This is an excellent, beautiful magazine - and I love that it features our living area.",5
19382,Amazing content. Love all the great information provided is this magazine.,5
19384,Too small to read on Kindle.,1
19388,Great tips and recipes.,4
19390,Not impressed,1
19391,great recipies. love it on my kindle,5
84929,Didnt have info I was most interested in. My low rating is personal and not an actual reflection on the magazine. I will not be renewing my subscription.,2
19394,enjoyed this magazine,4
19403,This is a good guys magazine.  Some issues are lacking but I tend to find most of them entertaining and sometimes informative.  The subscription was worth the cost.,4
84955,"We gifted our married children for Xmas! They love this mag! So informative, esp. for the converts in new marriages.",5
84956,"love this magazine with all the topics and information of the catholic way of life, things that you want to know the answer too.",5
19429,I hope future issues are MORE interesting!  Little eye appeal and most of the articles could put you to sleep.,1
84973,"I have yet to receive my first issue, and it is two weeks late. I keep getting to run around. I won't do this again.",1
19447,Did not want to auto renew and so cancelled it.,1
84984,The best magazine in Spanish!!,5
19448,"Needs more content and less advertising. More recipes, success stories, and activity/workout ideas. Maybe even a beauty section too.",3
84990,The best of the casino magazines!!,5
19456,Enjoyable reading and browsing...love the recipes.,4
19466,This seems to be tailored more for bachelors who are only after a booty call. Too many crass articles and language ffor my married man tastes.,2
85007,go to the ohio game a fish website and it is cheaper,1
19475,I always loved National Geographic.  This is a fabulous way to learn.,5
85023,Hands down the best photo mag I have ever had the pleasure of reading...WELL worth the money!  It is the only magazine that I have read cover to cover...every time!  Get it!,1
19489,This was a present but National Geographic is always wirthwhile.,4
19495,Do not buy ...I received 1 magazine and never received another one.....,1
85040,"as expensive this magazine was,iwas very disappointed when i realized it was an british publication. it difficult to read and is unenjoyable.",2
85043,"One of my favorites, if you love skiing, this is for you.",5
85050,Love this magazine... Great price!,5
85053,Really - how should I know since it takes two months for the first issue to arrive!,1
85063,"Cancel all three subscriptions. I do not wish to subscribe.

Thanks",1
19527,whats in this book I already know. Not helpful at all. Wont recommend it to anyone its hard to say anthing else no good!!!,2
19537,exactly what I was expecting and delivered super fast! thanks!,5
19540,The beautiful world at your fingertips!  I even love the feel of the pages.  Such a simple  pleasure.,5
85079,Great resource for learning about future MLB players.,4
85090,the best magazines Le Journal Du Patissier and the best of best,5
19559,Wanted to cancel but was charged another year.  Hadn't even gotten next edition but still charged me.  Done with auto-renewals on this site.,1
19560,Horrible magazine filled with nothing but ads! I knew this wasn't going to be a highly intellectual magazine but when my husband even said he didn't like it I knew it was trash.,1
19561,"articles are just okay, needs more funny content, always buy magazines on amazon though, best price you can find anywhere.  very few pages, thin magazine",4
19564,The magazine is pretty dull. The stories are not interesting and the interviews are even worse. Dont waste your money!,2
85101,"I ordered this a long time ago, still have not received it.  Amazon is requesting a review of the product..  It would be nice if I had it to review.",1
19574,"this is helpful with recipes and suggestions to stay on track. those of you who do weight watchers, will enjoy this.",4
85118,Says over 2 dozen patters per issue but the first issue I got has 16 and the format is terrible as that page only fills 2/3 of the screen. Patterns are mostly nice.,3
19582,National Geographic is an amazing magazine.  I have subscribed to it for years.,5
85120,LOVE IT!  so many spring things to work on,5
85123,Great magazine. I enjoyed the articles.,4
19589,"Instead of adding the renewal to the end of my current subscription, I am now receiving duplicate issues, and I really don't know how to fix that!",1
85137,It was ordered by accident and cancelled and one copy came I glanced thru it and was  glad that I cancelled it,1
19605,"I have not received my first magazine yet, although it has been two months since I ordered.",1
19611,"Photographs, charts,  reports... So much amazing info and comparisons. I love it",5
19617,"It's nice to have this on my kindle where I can look for ideas for eal time envy where. Whether I have y phone .kindle, or ipad",4
85153,Since I live on the Pa /WVborder I thought I would get this Magazine only the cover was different the whole magazine is page for page like the Pa  very disappointed,1
85156,DO NOT BUY!!!!!!! PUBLISHER HAS FOLDED AND THE FINAL ISSUE IS ALREADY AT NEWS STANDS!!!!!!!!,1
19639,This is seriously the worst magazine in the world . I got 1 year free subscription and still it wasn't worth it.,1
85181,"I ordered the magazine last Nov 2014, it's now May 1st 2015 and I have not received a single magazine.",1
19651,"Used to be a member in the glory days. Now that Rupert Murdoch bought the magazine, I will never look at the magazine, website or TV programs again.",1
19653,This and Smithsonian are my favorite magazines :),5
19656,I DID NOT PURCHASE THIS MAGAZINE!  Please end any billing and mailing.  I cannot review what I did not read.,1
85198,Their published facts and figures are usually wrong.  Even when I contacted them with the proper data they just ignored me.  It is not a reputable magazine in my opinion.,1
85204,Great magazine - good articles but only quarterly (so 4 copies a year),4
85212,Received first issue & found it very helpful with my new iPhone !!,4
19676,Absolute garbage from the mouth of fox news.,1
85214,Way to much adds. But I like the information.,3
19679,Great magazine until I was completely turned off by a biased unscientific opinion article claiming to be scientific.,3
19682,best magazine...period!,5
85222,Absolutely love the magazine. Every page I learn something new...,5
85228,Lots of ads,3
85230,"My favorite magazine,",5
19694,DANGER DANGER DANGER - AMAZON DOES AUTORENEWAL FOR THIS MAGAZINE  I feel completely duped.  Need to make others aware.  Now to try to unsubscribe.,1
85241,90% ads. No articles,1
85243,Short easy to read articles that keeps me up to date with what is new and on the horizon.,4
85244,Still like the publication. Not as practical as use to be.  It is more like Popular Science.,4
19711,Best educational magazine I truly enjoy and wait for each month!,5
85259,"Do note that you will not be able to download this magazine to a computer. This also means that if there are patterns, you cannot print,",2
19730,"I was hoping for recipes, dieting tips, help with overcoming plateaus, but instead got success stories without much assistance for those of us who are still a ""work in progress"".",1
19738,Annual renewal as a gift for my father and he enjoys the content.,4
85278,I have not recieved my copy yet.  It was supposed to be deliver by aug 1st.,1
19749,"This magazine used to be good, but now it's like flipping through a catalog.  Even with the cheap subscription, I did not renew.",1
19751,"Disappointed that the subscription was a waste of money., only one month out of 5 months received.  Don't waste your time and money.",1
85297,"Not my taste, and since I live in NYC apartment, not many relevant choices",1
19762,Best ever,1
85298,So sad this magazine has shifted from gorgeous editorials showcasing really top-end interiors to what seem to be paid advertorials.  Really a shame.,3
85301,I just love this magazine!,5
19764,I have vision problems and can not increase the size of the font! Can not read the articles! would like to cancel subscription!,1
19767,"Loved this magazine during my college days, but then I grew up.  Now I am no longer entertained by half-dressed women, dozens of ads or fashion advice.",1
85309,"The idea of the magazine is great for nail enthusiasts alike, however I ordered the magazine at the start of December and it still has not come (it is now the end of January",2
85310,This magazine is awesome! If you are into nail polish you will LOVE it!,5
19777,I started my WW jurney in January and this magazine has really great articles and recipes!  I love it!...not to mention the coupons!,5
85314,This is the perfect magazine for the nail polish lover. The trends are easy to understand and incorporate. Tutorials are easy to follow. The pictures are gorgeous.,5
85326,Not enough content for the price,1
19792,"Simply the best for over 100 years!

No other magazine has more inspiring photos and articles!",5
19801,"worst service ever, i never got not even one issue, i performed this suscription like in march, today is augost the 23rd, and nothing. I want a refound!",1
19804,I tried to order Maxim twice from Amazon and never received it either time.  I will never order a magazine etc. from amazon again!,1
85341,Great product. Worth the $. I look forward to reading it every month.,5
19810,I have always enjoyed the articles and the recipes.  You can never have too many recipes especially if it is healthier,4
85350,DO NOT WASTE YOUR MONEY! Unless you really like to collect rehashed videos from other Avena Lee videos...but why do that?!,1
85356,Took a really long time .,3
19822,One of the best magazines so exciting each month,5
85359,My gift recipient never received magazine.  Very upset and it makes me look bad to my niece and her family.,1
85383,A lot of cooking recipes. I was  hoping there would be more.,3
85385,"This is jam packed full of very useful stuff - I read it from cover to cover and saved it for further reading when needed.
Well worth every cent!
Lynne Newell New Zealand",5
19856,"good magazine, but the print is too small.  (yes, i really do read the articles.)",4
85395,one of the best publications in the business,5
19865,I ordered a 1 year subscription but only got the first 3 issues!! and now they stopped coming.,1
19875,Problem getting it started.,3
85420,Love aviation history and I love this magazine!!,5
19888,I HAVENT RECEIVED THE MAGAZINE AT ALL.... COULD YOU PLEASE MAKE SURE I GET IT... OR I WANT MY MONEY BACK..............,1
85425,Good read and arrived just in time.,4
19906,I like this magazine. Very interesting subjects and looks good on coffee table. It is a fun little magazine.,4
19908,I took the deal from deal news and went for free Maxim magazine some 4 months ago. Never got it.,1
19915,I used to get magazine before. So far the first issue seems to have a lot less content than before. We will see what comes in the future.,3
85452,ess homm piece of junk,1
85458,"I ordered this magazine for my husband for Christmas. Placed the order 12/10... well, now it's February and we haven't gotten a single issue.",1
85460,"4 Issues is a bit of a stretch. I've gotten 2, Spring 2015 issue was cancelled, who knows about a Summer 2015 issue. I've received more renewal notices than issues.",1
19925,Very practical information and do not have to be a member of weight watchers to enjoy the benefits of the information in this magazine,3
19937,The subscription was not consistent didn't receive all the magazines that I should have,1
85477,Spaniard must!,5
19945,"Ordered this is May for my son, but he hasn't recieved any of the magazines yet

slow shipping time",1
19947,This was purchased for a man and he likes it very much so I assume it is a good thing.,3
85485,"I subscribed to this mag years ago and the standard is dropping sadly with opinionated cookie cutter ""DJ Advice""

Best bet? Join an online forum and ask questions",1
19949,"WE STILL HAVE NOT RECIEVED THIS MAGAZINE.
CAN I GET A PROOF OF DELIVERY?
I WISH IT WAS EASIER TO TRACK SOMETHING THAT HAS ALREADY SHIPPED.",1
85487,Clear writing and thoughtful articles - great reading for anyone interested in contemporary Catholic thinking!,5
85489,Good magazine. Great photos! Good content.,4
19967,Mens Advertisement Journal,1
85505,Love! Love! Love it! Looking forward to learning more! And I appreciate getting permission to do what I have been doing. ;),5
85506,This magazine has been the most helpful for me  in my writing career. I love the helpful articles it holds.,5
19984,Love this magazine!! Great articles and hot girls!! What else could u ask for in a magazine??!!,5
85521,Why does Foreign Policy not allow my Kindle Paperwhite in the list of available devices? Does that make any sense whatsoever?...,1
85520,"Love this magazine.  There is a lot of nfo and the dogs are adorable.  I bought a product from the ads.

cjo",5
85527,"Great reporting, without bias... Objective and honest!",5
19992,"6 weeks and waiting. False advertising, they meant 10 weeks for first magazine, not the 4 to 6 as quoted on the order subscription. NOT SATISFIED",1
20004,Love having this on the go!,5
20011,"It's a good magazine, not only does it have beautiful half naked women, but some pretty good articles as well.",4
20013,"I love Maxim. They have awesome product reviews, advice, and jokes. It's definitely my favorite magazine--well, along with Playboy.",5
85552,A wonderful opening to the world beyond the U.S. A different analysis and perspective.,5
20020,"I purchased the magazine on december 24 and I didn't get any issue yet, what can I do about it?",1
20022,Have not recovered this at all since ordering.that is the reason for the 3 rating. We have subscribed to this magazine before and really liked it.,3
20024,"NOT AS GOOD AS IT USED TO BE. TOO MANY STARS, NOT ENOUGH OUTDOOR ENTHUSIASTS.",3
20031,Orderd Father's Day and still won't have Fourth of July boooooooooooo! booooooooooo,1
85572,"My daughter loves it, can't wait every month to receive it.",5
85573,"Like to look through this magazine for styles and makeup, nice.",3
20041,I never received a copy of this magazine i am still waiting on my first issue.,1
85577,Awesome! I get to see the magazine before the hardcopy comes in the mail.,5
20043,"Ordered a subscription to this magazine over a month ago. It was a Christmas present, and the first issue still hasn't arrived yet!",1
20046,"I ordered this magazine 2 months ago, and have yet to receive a issue. I am pretty irritated by the latency and will not be ordering magazines via amazon in the future...",1
20047,Still have not received anything. Should have zero stars but I see I am forced to rate at 1 star.,1
85584,not that much of iteresting contents.,2
20048,I still have not received this.  Obviously I can't review something I haven't seen.  Where is my order???????,1
85587,Articles you wouldn't expect to see in a magazine associated with technology. Off beat and well researched.,3
85592,I tried it but Vanity Fair bores me.,2
85596,Thank you for offering the best price anywhere on Vanity Fair.......and the tdy is very handy,5
85601,I ordered a renewal. Instead I am now receiving 2 subscription at once.  Conde Nast has done nothing to fix this. I am NOT HAPPY and will cancel.,1
85604,not my cup of tea,2
85607,Never really got the printed ones in the mail.,4
85608,Its alright,3
20076,My family loves the National Geographic magazine.,5
85611,"Did not work at all. Efforts to contact Amazon to get it to work were met with no response at all.

Finally the hard copy arrived.",1
20078,"Until this supports the more common - and better - e-ink Kindle, I won't buy it.

I find it very annoying that Amazon doesn't disclose clearly on the site.",1
85617,What's better than your favorite magazine for a year for that price! and you can have it on your kindle too!,5
85618,I have always Loved Vogue!! Great price!!,5
20083,"Cant say much more than Hot Chicks, Great Articles, Tons of Laughs. Greatest magazine around. A Must have for any guy.",5
85621,i love car and driver my son owns 8 magazines.,5
85631,Do not know why anybody would buy it here. Bloomberg web site directly sells it to you for 19.99/year or 29.99/two years.,1
85638,"Waited 3 months for First issue.
Received one issue then they stopped coming.

What's the deal?

They need to get their act together seriously.",1
85644,If you have gluten issues this book helps,4
20109,"The articals lacks in depth information, to be better, it should referance others",3
20114,I like the old magazine app better - this one has been going for a week and still isn't downloaded.,1
20115,Not same quality in recent years in my opinion; regular subscriber since 1971.,3
85654,"For the information provided, this magazine is way too expensive. Recording magazine is the best buy.",1
85660,My 8 year old niece loves it.  Reordered for her birthday.,5
20132,I just received the first issue of a full years subscription and never received another one again.  This is a rip off,1
85674,Not a very good emag,3
20140,I love the National Geographic and have loved it since I read my first one at my piano teacher's house in 1948.,5
20142,The new app is not as efficient as the old one. Its harder to access old editions. The magazine is still great.,3
20146,Best magazine there is.,5
20149,My husband loves! One of the few magazines he requests year after year.,5
85699,A whole bunch of commercials and a couple articles and even less pictures worth looking at.,2
85703,"Too many changes to the magazine recently.  It has lost my favorite sections. I miss the crossword puzzles, word finds, Quiet Moments and Susan Koenig's articles.  ):",2
85716,It's not that there is anything wrong with this magazine but it just isn't as great as more mainstream car magazines.,3
20182,This magazine really is about the pictures...the articles have no real significance...but is that the point?,4
85720,A great magazine for dog lovers,5
20185,for those who are affraid to buy real porn.,1
85722,"if you like dogs,, this is a good magazine.. variety of articles,, from health, care, training,, to stories about people and their dogs.",4
20187,"Great stories, well designed pages to make the reading easier!",4
20188,Great articles and gear review.,5
20191,"Not what I expected but that doesn't mean it wasn't a good magazine, just not what I was looking for",2
20201,Limited in its content value great on its photos and artwork,1
20202,Must have magazine,5
85741,"I purchased this magazine on January 21, 2007 and it has yet to arrive (May 31, 2007)  It was an expensive subscription that never arrived -- save your money!!!!",1
85742,On a one-year subscription I only received the first three issues.  Great magazine but unreliable service.,2
20213,"Outside of their weird ideas of creation, we love this magazine!",5
85755,"We have read Historia y Vida since the '70s and it has always kept it's high standards,it is the best historical reading ever.",1
85760,Poorly written and basically nothing but advertising disguised as articles.,1
85761,Worst magazine ever. Waste of money.,1
20227,One of the few magazines that I like from month to month. The articles are really interesting and not overfilled with ads like the other usual mens magazines.,4
85769,Love this German Magazine!,5
20236,"Love National Geographic.  Can't be without it.  Well written, interesting articles, beautiful photography.",5
85775,Never got the issues. Ever. Waste of money,1
20263,SINGED UP FOR 1 YEAR AND THEY  RENEWED AND CHARGED MY CREDIT CARD FOR 2ND YEAR WITHOUT MY  OK. I LOOKED AT WHAT I SIGNED FOR AND DID NOT SEE AUTOMATIC RENEWALS.,1
20270,Best magazine EVER!!!!,5
85814,Love the magazine.  Horrible subscription.,1
85815,I liked it; just never had enough time to read it very consistently.,4
85817,Total rip off. Auto renewed subscription without any warning.,1
20287,This is a great magazine for men with a lot of great information that interests them!  I got it for my son-in--law!,5
20289,This is a good magazine for guys of all ages with timely advice and thoughtful articles. Always well written and thought provoking,4
20292,"I love this magazine--I read it cover to cover every month.  Cool adventure stories very well written, latest reviews on the coolest gear, and just overall a great read.",5
20293,"pretty sure I never read one of these that came in, i don't see the need for someone my age to order this (age 25).",2
85829,"major problems with auto renewal. Did not get Jan-Mar issues. Called repeatedly. Received the April issue today. Hopefully, the problem is now solved.",2
20296,Okay magazine for what it is.,3
85832,One of my favorite mags.  Been reading it for years.,5
85842,Great magazine. If you like golf  you'll love this plus with the digital edition you get to watch videos of lessons .,5
20312,Just a bunch of marketing trying to get you to purchase a bunch of toys. Articles are too short and it should have more on fitness.,2
20314,How in world can you charge more for the print version vs. the Kindle version? $24 for Kindle vs. $15 for print...doesnt make any sense to me.,1
85854,"The Mag can switch up ? , catch your curiosity ....makes worthwhile.",2
20328,EXCELLENT READ highly recommended,5
20329,Get this every year for my grandchildren. They pass it on to me. We LOVE the info it contains and look forward to its arrival each month.,5
20334,"Synapse is disgusting- no refund, no magazines, do not waste your money.",5
20336,"Basically ""Cosmo"" for men. Won't buy again. About 25% of it is worth reading, but I have better things to read.",2
85880,Didn't want  didn't ask for. Want to cancel. I am an 81 year old woman!  Go away. P,1
85881,Where's my digital access? I'm not a happy customer.,1
20345,"Wish I could write more but no magazine ,no correspondence other that this review request as sescriber I have yet to receive one magazine stone cold nothing.",1
20351,ALways something amazing and interesting. Every Month.,5
20354,"Love national geographic. Pictures are great, articles intriguing, and buying it on Amazon was the best deal I could find.",5
85892,I was never granted access,1
20358,"Title says it all. Is it coming, Amazon or what? Next time, order directly through the magazine rather than through a third party like Amazon.",1
85895,I used to really like Self but it seems like they are trying to appeal to a much younger demographic.  I won't be subscribing anymore.,3
20359,This order has not arrived. I am still looking for it. What a disappointment. Sure hope it arrives soon; would hate to think the worse.,1
85896,"Always has something interesting, but not as much as some of my other favorites such as O, and Woman's World.",3
20365,"Maybe I'm too low class or something.  I just don't get it.  Boring.  I tried it, it failed.  Give me sports, news, entertainment.  This doesn't really have any of that.",1
85904,Love it...Lots of information!,5
20369,This is one of the best magazines I've read! I've got my brother and some friends reading it as well!,5
85907,just got me first issue and I love it. great mag.,5
20377,I cannot remember when I wasn't a subscriber in one way or another.  the magazine remains fantastic and informative.,5
20384,One of the best magazines ever,5
20391,Don't waste your money on this and if you do remember their is an auto renewal.,1
20392,Until now I have never received my 1st issues for my subscription. I ordered on around the 1st of August.,1
85932,Doesn't work on older OS iPad :-(,1
20409,I received a coupon from Amazon.com for a year's subscription for $1.  I sure hope it is worth it.  I like it so far.,3
20420,I cancelled my subscription because the format is too difficult.,3
20432,"I keep this mag next to the toilet.
It's a good magazine but nothing special.",3
85970,Unique mag-interesting articles,4
85979,"I was so happy to find this issue, at such a great price, with two of my favorite shows included: Frasier and The Waltons. Thank you for a smooth transaction all around!",5
85980,I got this in July and have only got 1.  You suck,1
85990,"Really nothing
Only adds and very cheap printing
I feel sorry that I have a subscription on that
I should buy food for homeless dogs!!",1
85996,articles are not very good,3
20461,"Excellent, arrived as promised",5
20463,"Lives up to its long standing excellant reputation. Educational, informative, wonderful photos. Love it.",5
20464,i only received two magazines in a year. it's a theft,1
20467,I love this magazine and I'm a woman.  The articles are well-written and the topics are timely and cover a broad range.,5
86015,"Very informative, especially if your 1 to tat down",4
20481,Consistently the very best!,5
20482,What does the title say 'kindle edition' and then when you try to subscribe it says that it is for fire phone only?,1
86019,"My son waited and waited, it took the 6 weeks to get delivered that they said it would but when it got here he was so dissapointed, it only took him a few minutes to read it.",1
86022,This is one of the best publications on the study of ancient Egypt. This is the best way to keep on the latest discoveries.,5
86027,This is THE magazine for anyone who loves Egyptology. Filled with great photographs and informative articles. I know of no other journal like it for the layman.,5
20494,"I subscribed to this magazine in January for my husband.  It took 5 months to get the first magazine, then I never recieved another one.",1
86031,I purchased this for a friend as a christmas gift.  She loves it! It is an amazing magazine!,5
86043,Didn't love it,2
86045,I ingredients not easy to have avalable sorry but not for me,1
